video_no,video_id,url,title,topic,subtopic,metric,rank,keyword,score,embedding_raw,embedding_norm,vlm_rrf_norm,vlm_rank
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_vlm_hybrid,1,Trigonometric rules,0.944662,0.872412,0.934318,0.953125,4
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_vlm_hybrid,2,Derivative definition,0.932133,0.835385,0.887986,0.968254,3
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_vlm_hybrid,3,Constant rule,0.873609,0.716198,0.738844,0.983871,2
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_vlm_hybrid,4,Chain rule,0.852741,0.663384,0.672757,1.0,1
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_vlm_hybrid,5,Power rule,0.807328,0.642843,0.647054,0.938462,5
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_raw,1,Trigonometric functions,0.622806,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_raw,2,Trigonometric form,0.58697,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_raw,3,Logarithmic rule,0.582596,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_raw,4,Modulus of a complex number,0.537976,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_raw,5,Direct integrals,0.531162,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_raw,1,Increasing function,0.712009,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_raw,2,Powers of complex numbers,0.69672,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_raw,3,Modulus of a complex number,0.693126,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_raw,4,Area of a region between two or more curves,0.684005,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_raw,5,Mean Value Theorem for Integrals,0.681456,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_raw,1,Trigonometric functions,0.923505,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_raw,2,Modulus of a complex number,0.921459,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_raw,3,Mean Value Theorem for Integrals,0.89821,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_raw,4,Trigonometric form,0.891912,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_raw,5,Area of a region between two or more curves,0.890685,,,,
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_vlm_hybrid,1,Logarithmic rule,0.953486,0.582596,0.935437,0.968254,3
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_vlm_hybrid,2,Trigonometric rules,0.932735,0.52971,0.850522,1.0,1
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_vlm_hybrid,3,Exponential rule,0.839562,0.413035,0.663184,0.983871,2
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_vlm_hybrid,4,Tangent line,0.663085,0.192193,0.308592,0.953125,4
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_vlm_hybrid,5,Slope,0.631549,0.159708,0.256433,0.938462,5
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_vlm_hybrid,1,Exponential rule,0.91193,0.552817,0.824003,0.983871,2
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_vlm_hybrid,2,Trigonometric rules,0.904882,0.520819,0.788627,1.0,1
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_vlm_hybrid,3,Logarithmic rule,0.8711,0.488011,0.752356,0.968254,3
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_vlm_hybrid,4,Tangent line,0.84689,0.456074,0.717048,0.953125,4
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,glove_vlm_hybrid,5,Slope,0.736042,0.249476,0.48864,0.938462,5
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,1,Trigonometric rules,0.94212,0.819574,0.871377,1.0,1
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,2,Logarithmic rule,0.938205,0.843897,0.901479,0.968254,3
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,3,Exponential rule,0.890934,0.743594,0.777345,0.983871,2
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,4,Tangent line,0.745503,0.51282,0.491743,0.953125,4
14,TDHI-aieyfk,https://www.youtube.com/watch?v=TDHI-aieyfk,Derivatives of Common Functions,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,5,Slope,0.659313,0.372537,0.318132,0.938462,5
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_raw,1,Area of a region between two or more curves,0.569526,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_raw,2,Modulus of a complex number,0.566616,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_raw,3,Center of mass of a 1D object,0.562946,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_raw,4,Quotient rule,0.50347,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_raw,5,Volume of a solid of revolution,0.495121,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_raw,1,Area of a region between two or more curves,0.835116,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_raw,2,Center of mass of a 1D object,0.800773,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_raw,3,Volume of a solid of revolution,0.78385,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_raw,4,Regions in the complex plane,0.750352,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_raw,5,Powers of i,0.74343,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_raw,1,Area of a region between two or more curves,1.0,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_raw,2,Center of mass of a 1D object,0.97978,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_raw,3,Modulus of a complex number,0.952652,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_raw,4,Volume of a solid of revolution,0.913118,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_raw,5,Instantaneous rate of change,0.863102,,,,
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_vlm_hybrid,1,Quotient rule,0.947807,0.50347,0.884016,1.0,1
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_vlm_hybrid,2,Constant rule,0.851456,0.392754,0.689616,0.983871,2
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_vlm_hybrid,3,Power rule,0.843599,0.393681,0.691243,0.968254,3
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_vlm_hybrid,4,Sum/Difference rule,0.821743,0.376551,0.661166,0.953125,4
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_vlm_hybrid,5,Leibniz notation,0.667819,0.191949,0.337033,0.938462,5
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_vlm_hybrid,1,Constant rule,0.914093,0.63159,0.828809,0.983871,2
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_vlm_hybrid,2,Sum/Difference rule,0.908555,0.661636,0.854082,0.953125,4
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_vlm_hybrid,3,Power rule,0.90317,0.625425,0.823624,0.968254,3
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_vlm_hybrid,4,Quotient rule,0.865695,0.480286,0.701544,1.0,1
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,glove_vlm_hybrid,5,Leibniz notation,0.691022,0.108228,0.388596,0.938462,5
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,1,Quotient rule,0.900473,0.79278,0.778828,1.0,1
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,2,Constant rule,0.875479,0.759212,0.743,0.983871,2
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,3,Power rule,0.866035,0.757433,0.741101,0.968254,3
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,4,Sum/Difference rule,0.857806,0.757624,0.741305,0.953125,4
15,uKfcS7-O6UE,https://www.youtube.com/watch?v=uKfcS7-O6UE,Quotient Rule for Differentiation,Differentiation,Derivatives,word2vec_glove_vlm_hybrid,5,Leibniz notation,0.660115,0.362815,0.319913,0.938462,5
